title,authors,cover,summary,language,categories,editor,publicationYear,pagesNumber,amazonLink,kindleLink,audibleLink,fnacLink,ISBN,rating
10-Minute Blocks,['Suzanne McNeill'],dataset/Crafts-Hobbies/0000335.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9781574216691,4.5
10-Minute Blocks 2,['Suzanne McNeill'],dataset/Crafts-Hobbies/0000922.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9781574214031,5.0
10-Minute Toughness,['Jason Selk'],dataset/Sport/0000920.jpg,,,['Sport'],,,,,,,,9780071600637,4.0
10-minute Watercolours,['Hazel Soan'],dataset/Art-Photography/0000275.jpg,,,"['Art', 'Photography']",,,,,,,,9780007202157,4.0
100 Artists Manifestos,['Alex Danchev'],dataset/Art-Photography/0000866.jpg,,,"['Art', 'Photography']",,,,,,,,9780141191799,4.0
100 Best Swimming Drills,['Blyth Lucerno'],dataset/Sport/0000869.jpg,,,['Sport'],,,,,,,,9781841263373,4.0
100 Best-Loved Poems,['Philip Smith'],dataset/Poetry-Drama/0000131.jpg,,,"['Poetry', 'Drama']",,,,,,,,9780486285535,4.0
100 Buttercream Flowers,['Valeri Valeriano'],dataset/Food-Drink/0000573.jpg,,,"['Food', 'Drink']",,,,,,,,9781446305744,4.5
100 Carols for Choirs,['David Willcocks'],dataset/Entertainment/0000869.jpg,,,['Entertainment'],,,,,,,,9780193532274,4.5
100 Deadly Skills,['Clint Emerson'],dataset/Health/0000712.jpg,,,['Health'],,,,,,,,9781476796055,3.5
100 Deadly Skills: Survival Edition,['Clint Emerson'],dataset/Reference/0000165.jpg,,,['Reference'],,,,,,,,9781501143908,4.0
100 Diagrams That Changed The World,['Scott Christianson'],dataset/Technology-Engineering/0000739.jpg,,,"['Technology', 'Engineering']",,,,,,,,9781849940764,3.5
100 Dives of a Lifetime,['Carrie Miller'],dataset/Sport/0000670.jpg,,,['Sport'],,,,,,,,9781426220074,4.5
100 Facts - Elephants,['Miles Kelly'],dataset/Natural-History/0000797.jpg,,,['Natural History'],,,,,,,,9781848101029,4.0
100 Facts - Mammals,['Miles Kelly'],dataset/Natural-History/0000914.jpg,,,['Natural History'],,,,,,,,9781782095910,2.0
100 Facts - Penguins,['Miles Kelly'],dataset/Natural-History/0000651.jpg,,,['Natural History'],,,,,,,,9781848101036,3.5
100 Facts About Sharks,"[""Claudia O'Doherty""]",dataset/Humour/0000966.jpg,,,['Humour'],,,,,,,,9780224086769,4.0
100 First Words in English Sticker Book,['Felicity Brooks'],dataset/Dictionaries-Languages/0000657.jpg,,,"['Dictionaries', 'Languages']",,,,,,,,9781409551539,0.0
100 Flowers,['Royal Horticultural Society'],dataset/Stationery/0000914.jpg,,,['Stationery'],,,,,,,,9780711234802,5.0
100 Flowers to Knit & Crochet,['Lesley Stanfield'],dataset/Crafts-Hobbies/0000013.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9781844484034,4.0
100 Great Breads,['Paul Hollywood'],dataset/Food-Drink/0000390.jpg,,,"['Food', 'Drink']",,,,,,,,9781844038381,4.0
100 Greatest Cycling Climbs,['Simon Warren'],dataset/Sport/0000529.jpg,,,['Sport'],,,,,,,,9780711231207,4.0
100 Greatest Cycling Climbs of the Tour,['Simon Warren'],dataset/Sport/0000792.jpg,,,['Sport'],,,,,,,,9780711234826,4.0
100 Ideas that Changed Graphic Design,['Steven Heller'],dataset/Art-Photography/0000875.jpg,,,"['Art', 'Photography']",,,,,,,,9781856697941,4.0
100 Interiors Around the World,['Meike Niessen'],dataset/Home-Garden/0000981.jpg,,,"['Home', 'Garden']",,,,,,,,9783836557269,4.0
100 Modern Quilt Blocks,['Tula Pink'],dataset/Crafts-Hobbies/0000034.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9781440232145,4.5
100 Nasty Women of History,['Hannah Jewell'],dataset/Humour/0000887.jpg,,,['Humour'],,,,,,,,9781473671256,4.0
100 Of The Most Beautiful Piano Solos Ever,['Hal Leonard Publishing Corporation'],dataset/Art-Photography/0000481.jpg,,,"['Art', 'Photography']",,,,,,,,9781476814766,4.5
100 Paper Planes to Fold and Fly,['Andy Tudor'],dataset/Childrens-Books/0000147.jpg,,,"[""Children's Books""]",,,,,,,,9781409551119,4.0
100 Poems,['Seamus Heaney'],dataset/Poetry-Drama/0000567.jpg,,,"['Poetry', 'Drama']",,,,,,,,9780571347155,4.5
100 Sight Word Mini-Books,['Lisa Cestnik'],dataset/Teaching-Resources-Education/0000546.jpg,,,"['Teaching Resources', 'Education']",,,,,,,,9780439387804,4.0
100 Things Every Designer Needs to Know About People,['Susan Weinschenk'],dataset/Art-Photography/0000391.jpg,,,"['Art', 'Photography']",,,,,,,,9780321767530,4.0
100 Tricks to Appear Smart In Meetings,['Sarah Cooper'],dataset/History-Archaeology/0000507.jpg,,,"['History', 'Archaeology']",,,,,,,,9781910931189,4.0
100 Write-and-Learn Sight Word Practice Pages,['Scholastic Teaching Resources'],dataset/Teaching-Resources-Education/0000212.jpg,,,"['Teaching Resources', 'Education']",,,,,,,,9780439365628,4.5
100 Years,['Joshua Prager'],dataset/Reference/0000522.jpg,,,['Reference'],,,,,,,,9780393285703,3.5
100 Years of Leeds United,['Daniel Chapman'],dataset/Sport/0000765.jpg,,,['Sport'],,,,,,,,9781785784309,5.0
100 Years of the Isle of Man TT,['David Wright'],dataset/Sport/0000775.jpg,,,['Sport'],,,,,,,,9781847975522,4.0
"1000 Ideas for Decorating Cupcakes, Cookies & Cakes",['Sandra Salamony'],dataset/Food-Drink/0000504.jpg,,,"['Food', 'Drink']",,,,,,,,9781592536511,4.0
1000 Record Covers,['Michael Ochs'],dataset/Entertainment/0000735.jpg,,,['Entertainment'],,,,,,,,9783836550581,4.0
1001 Books You Must Read Before You Die,['Cassell Illustrated'],dataset/Home-Garden/0000920.jpg,,,"['Home', 'Garden']",,,,,,,,9781844037407,4.0
1001 Great Ideas for Teaching and Raising Children with Autism or Aspergers,['Ellen Notbohm'],dataset/Health/0000624.jpg,,,['Health'],,,,,,,,9781935274063,4.0
1001 Inventions,['National Geographic'],dataset/Technology-Engineering/0000455.jpg,,,"['Technology', 'Engineering']",,,,,,,,9781426209345,4.5
1001 Solution-Focused Questions,['Fredrike Bannink'],dataset/Medical/0000945.jpg,,,['Medical'],,,,,,,,9780393706345,4.5
101 Conversation Starters For Couples,['Gary D Chapman'],dataset/Reference/0000654.jpg,,,['Reference'],,,,,,,,9780802408372,4.0
101 Design Methods,['Vijay Kumar'],dataset/Business-Finance-Law/0000983.jpg,,,"['Business', 'Finance', 'Law']",,,,,,,,9781118083468,4.0
101 Dog Tricks,['Kyra Sundance'],dataset/Natural-History/0000043.jpg,,,['Natural History'],,,,,,,,9781592533251,4.0
"101 Dog Tricks, Kids Edition",['Kyra Sundance'],dataset/Natural-History/0000909.jpg,,,['Natural History'],,,,,,,,9781592538935,4.5
101 Drama Games and Activities,['David Farmer'],dataset/Art-Photography/0000978.jpg,,,"['Art', 'Photography']",,,,,,,,9781442131613,4.0
101 Drama Games for Children,['Paul Rooyackers'],dataset/Teaching-Resources-Education/0000695.jpg,,,"['Teaching Resources', 'Education']",,,,,,,,9780897932110,4.0
101 Dressage Exercises for Horse and Rider,['Jec Aristotle Ballou'],dataset/Sport/0000250.jpg,,,['Sport'],,,,,,,,9781580175951,4.5
"101 Games and Activities for Children With Autism, Aspergers and Sensory Processing Disorders",['Tara Delaney'],dataset/Crafts-Hobbies/0000061.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9780071623360,4.0
101 Games for Social Skills,['Jenny Mosley'],dataset/Teaching-Resources-Education/0000464.jpg,,,"['Teaching Resources', 'Education']",,,,,,,,9781855033702,4.5
101 Great American Poems,['The American Poetry & Literacy Project'],dataset/Poetry-Drama/0000544.jpg,,,"['Poetry', 'Drama']",,,,,,,,9780486401584,4.0
101 Ground Training Exercises for Every Horse and Handler,['Cherry Hill'],dataset/Sport/0000785.jpg,,,['Sport'],,,,,,,,9781612120522,4.5
101 Horsemanship Exercises,['Rio Barrett'],dataset/Sport/0000879.jpg,,,['Sport'],,,,,,,,9780715326725,4.5
"101 Kids Activities That are the Bestest, Funnest Ever!",['Holly Homer'],dataset/Crafts-Hobbies/0000574.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9781624140570,4.0
101 Moments of Joy and Inspiration,['Meredith Gaston'],dataset/Reference/0000203.jpg,,,['Reference'],,,,,,,,9781921383526,4.5
101 Performance Projects for Your BMW 3 Series 1982-2000,['Wayne Dempsey'],dataset/Transport/0000587.jpg,,,['Transport'],,,,,,,,9780760326954,4.0
101 Poems for Children Chosen by Carol Ann Duffy: A Laureates Choice,['Carol Ann Duffy'],dataset/Poetry-Drama/0000783.jpg,,,"['Poetry', 'Drama']",,,,,,,,9781447220268,3.5
101 Projects for Your Porsche 911 996 and 997 1998-2008,['Wayne R. Dempsey'],dataset/Transport/0000511.jpg,,,['Transport'],,,,,,,,9780760344033,5.0
"101 Projects for Your Porsche 911, 1964-1989",['Wayne Dempsey'],dataset/Transport/0000258.jpg,,,['Transport'],,,,,,,,9780760308530,4.5
101 Projects for Your Porsche Boxster,['Wayne Dempsy'],dataset/Transport/0000373.jpg,,,['Transport'],,,,,,,,9780760335543,4.5
101 Questions to Ask Before You Get Engaged,['H. Norman Wright'],dataset/Religion/0000536.jpg,,,['Religion'],,,,,,,,9780736913942,4.0
101 Schooling Exercises,['Jaki Bell'],dataset/Sport/0000315.jpg,,,['Sport'],,,,,,,,9780715329757,4.5
101 Textures in Colored Pencil,['Denise J. Howard'],dataset/Crafts-Hobbies/0000705.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9781633223400,4.5
101 Things I Learned in Architecture School,['Matthew Frederick'],dataset/Art-Photography/0000079.jpg,,,"['Art', 'Photography']",,,,,,,,9780262062664,4.0
101 Things To Do Instead of Playing on Your Phone,['Ilka Heinemann'],dataset/Crafts-Hobbies/0000668.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9781780722467,3.5
101 Things to Do Before You Die,['Richard Horne'],dataset/Home-Garden/0000949.jpg,,,"['Home', 'Garden']",,,,,,,,9780747573906,3.5
101 Trauma-Informed Interventions,['Linda Curran'],dataset/Medical/0000670.jpg,,,['Medical'],,,,,,,,9781936128426,4.0
101 Whiskies to Try Before You Die (Revised & Updated),['Ian Buxton'],dataset/Reference/0000359.jpg,,,['Reference'],,,,,,,,9781472242471,4.0
101 Youth Cricket Drills Age 12-16,['Luke Sellers'],dataset/Sport/0000886.jpg,,,['Sport'],,,,,,,,9781408123720,4.0
1022 Evergreen Place,['Debbie Macomber'],dataset/Romance/0000661.jpg,,,['Romance'],,,,,,,,9780778328063,4.0
1066 and All That,['W. C. Sellar'],dataset/History-Archaeology/0000535.jpg,,,"['History', 'Archaeology']",,,,,,,,9780413772701,4.0
11.22.63,['Stephen King'],dataset/Crime-Thriller/0000133.jpg,,,"['Crime', 'Thriller']",,,,,,,,9781444727333,4.5
1177 B.C.,['Eric H. Cline'],dataset/History-Archaeology/0000119.jpg,,,"['History', 'Archaeology']",,,,,,,,9780691168388,3.5
12 Fabulously Funny Fairy Tale Plays,['Justin McCory Martin'],dataset/Teaching-Resources-Education/0000610.jpg,,,"['Teaching Resources', 'Education']",,,,,,,,9780439153898,4.0
12 Months of Crochet with Redagape,"[""Mandy O'Sullivan""]",dataset/Crafts-Hobbies/0000556.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9789491643224,3.5
12 Rules for Life,['Jordan B. Peterson'],dataset/Medical/0000009.jpg,,,['Medical'],,,,,,,,9780241351642,4.0
12 Ways Your Phone Is Changing You,['Tony Reinke'],dataset/Religion/0000898.jpg,,,['Religion'],,,,,,,,9781433552434,4.5
12 Years a Slave,['Solomon Northup'],dataset/History-Archaeology/0000600.jpg,,,"['History', 'Archaeology']",,,,,,,,9781843914716,4.0
125 True Stories of Amazing Animals,['National Geographic Kids'],dataset/Childrens-Books/0000840.jpg,,,"[""Children's Books""]",,,,,,,,9781426309182,4.0
13 Journeys Through Space and Time,['Colin Stuart'],dataset/Technology-Engineering/0000840.jpg,,,"['Technology', 'Engineering']",,,,,,,,9781782436874,3.5
13 Things Mentally Strong People Dont Do,['Amy Morin'],dataset/Business-Finance-Law/0000495.jpg,,,"['Business', 'Finance', 'Law']",,,,,,,,9780062358301,4.0
1300 Real and Fanciful Animals,['Matthaeus Merian'],dataset/Natural-History/0000514.jpg,,,['Natural History'],,,,,,,,9780486402376,4.0
"14,000 Things to Be Happy About",['Workman Publishing'],dataset/Mind-Body-Spirit/0000853.jpg,,,"['Mind', 'Body', 'Spirit']",,,,,,,,9780761181804,4.0
1421,['Gavin Menzies'],dataset/Science-Geography/0000339.jpg,,,"['Science', 'Geography']",,,,,,,,9780553815221,3.5
1491 (Second Edition),['Charles C Mann'],dataset/Science-Geography/0000482.jpg,,,"['Science', 'Geography']",,,,,,,,9781400032051,4.0
15-Minute Vegan,['Katy Beskow'],dataset/Food-Drink/0000651.jpg,,,"['Food', 'Drink']",,,,,,,,9781849499637,4.0
150 Best Cottage and Cabin Ideas,['Francesc Zamora'],dataset/Home-Garden/0000489.jpg,,,"['Home', 'Garden']",,,,,,,,9780062395207,4.0
150 Best Tiny Home Ideas,['Manel Gutierrez Couto'],dataset/Home-Garden/0000727.jpg,,,"['Home', 'Garden']",,,,,,,,9780062444660,3.0
150 Scandinavian Knitting Designs,['Mary Jane Mucklestone'],dataset/Crafts-Hobbies/0000868.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9781844489343,4.0
150+ Screen-Free Activities for Kids,['Asia Citro'],dataset/Health/0000546.jpg,,,['Health'],,,,,,,,9781440576157,4.0
168 Hours,['Laura Vanderkam'],dataset/Business-Finance-Law/0000867.jpg,,,"['Business', 'Finance', 'Law']",,,,,,,,9781591844105,3.5
"1800 Mechanical Movements, Devices and Appliances",['Gardner Dexter Hiscox'],dataset/Technology-Engineering/0000478.jpg,,,"['Technology', 'Engineering']",,,,,,,,9780486457437,4.0
1947,['Elisabeth Åsbrink'],dataset/Reference/0000955.jpg,,,['Reference'],,,,,,,,9781911617099,4.0
1950s Scrapbook,['Robert Opie'],dataset/Home-Garden/0000849.jpg,,,"['Home', 'Garden']",,,,,,,,9780954795429,4.5
1984,['George Orwell'],dataset/Crime-Thriller/0000001.jpg,,,"['Crime', 'Thriller']",,,,,,,,9780141036144,4.0
1984 (Nineteen Eighty-Four),['George Orwell'],dataset/Poetry-Drama/0000127.jpg,,,"['Poetry', 'Drama']",,,,,,,,9781783190614,4.5
1984 (in Spanish),['George Orwell'],dataset/Poetry-Drama/0000391.jpg,,,"['Poetry', 'Drama']",,,,,,,,9788499890944,4.0
1Q84: Book 3,['Haruki Murakami'],dataset/Crime-Thriller/0000906.jpg,,,"['Crime', 'Thriller']",,,,,,,,9780099549055,4.0
1st to Die,['James Patterson'],dataset/Crime-Thriller/0000419.jpg,,,"['Crime', 'Thriller']",,,,,,,,9780446610032,4.0
"2,024 QI Facts To Stop You In Your Tracks",['John Lloyd'],dataset/Humour/0000248.jpg,,,['Humour'],,,,,,,,9780571348961,4.5
20 Ways to Draw a Tree and 44 Other Nifty Things from Nature,['Eloise Renouf'],dataset/Art-Photography/0000578.jpg,,,"['Art', 'Photography']",,,,,,,,9781592538379,4.0
20 to Crochet: Crocheted Granny Squares,['Val Pierce'],dataset/Crafts-Hobbies/0000417.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9781844488193,4.0
20 to Crochet: Mini Christmas Crochet,['Val Pierce'],dataset/Crafts-Hobbies/0000217.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9781844487400,4.0
20 to Knit: Easy Knitted Tea Cosies,['Lee Ann Garrett'],dataset/Crafts-Hobbies/0000350.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9781782210108,4.5
20 to Knit: Knitted Bears,['Val Pierce'],dataset/Crafts-Hobbies/0000102.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9781844484829,4.5
20 to Knit: Knitted Flowers,['Susie Johns'],dataset/Crafts-Hobbies/0000126.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9781844484935,4.0
20 to Knit: Mini Christmas Knits,['Sue Stratford'],dataset/Crafts-Hobbies/0000181.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9781844487226,3.5
20 to Stitch: Felt Christmas Decorations,['Corrine Lapierre'],dataset/Crafts-Hobbies/0000578.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9781844489435,3.5
20 to Stitch: Jelly Roll Scraps,['Carolyn Forster'],dataset/Crafts-Hobbies/0000967.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9781844489466,4.0
20 to Stitch: Mini Cross Stitch,['Michael Powell'],dataset/Crafts-Hobbies/0000790.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9781844486571,4.5
"20,000 Secrets Of Tea",['Victoria Zak'],dataset/Food-Drink/0000976.jpg,,,"['Food', 'Drink']",,,,,,,,9780440235293,4.0
"200 Crochet Blocks for Blankets, Throws and Afghans",['Jan Eaton'],dataset/Crafts-Hobbies/0000012.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9780715321416,4.0
"200 Crochet Flowers, Embellishments & Trims",['Claire Crompton'],dataset/Crafts-Hobbies/0000596.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9780715338438,4.5
200 Fair Isle Designs,['Mary Mucklestone'],dataset/Crafts-Hobbies/0000580.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9781844486922,4.5
200 Fair Isle Motifs,['Mary Jane Mucklestone'],dataset/Reference/0000595.jpg,,,['Reference'],,,,,,,,9781596684379,4.5
"200 Low-Carb, High-Fat Recipes",['Dana Carpender'],dataset/Food-Drink/0000925.jpg,,,"['Food', 'Drink']",,,,,,,,9781592336388,4.0
200 Women,['Ruth Hobday'],dataset/Art-Photography/0000751.jpg,,,"['Art', 'Photography']",,,,,,,,9781760408183,0.0
2001,['Arthur C. Clarke'],dataset/Science-Fiction-Fantasy-Horror/0000688.jpg,,,"['Science Fiction', 'Fantasy', 'Horror']",,,,,,,,9780451457998,4.0
2001: A Space Odyssey,['Arthur C. Clarke'],dataset/Science-Fiction-Fantasy-Horror/0000986.jpg,,,"['Science Fiction', 'Fantasy', 'Horror']",,,,,,,,9780751573756,4.0
2018 Gratitude Diary,['Melanie Spears'],dataset/Stationery/0000128.jpg,,,['Stationery'],,,,,,,,9780648031000,0.0
2019 Gratitude Diary,['Melanie Spears'],dataset/Stationery/0000206.jpg,,,['Stationery'],,,,,,,,9780648031031,0.0
2019 Guide to the Night Sky,['Storm Dunlop'],dataset/Natural-History/0000603.jpg,,,['Natural History'],,,,,,,,9780008257705,4.5
2019 Lippincott Pocket Drug Guide for Nurses,['Amy M. Karch'],dataset/Medical/0000774.jpg,,,['Medical'],,,,,,,,9781975107840,5.0
206 Bones,['Kathy Reichs'],dataset/Crime-Thriller/0000951.jpg,,,"['Crime', 'Thriller']",,,,,,,,9781416525677,4.0
2062: The World that AI Made,['Toby Walsh'],dataset/Computing/0000496.jpg,,,['Computing'],,,,,,,,9781760640514,4.0
"20th Century Boys: The Perfect Edition, Vol. 1",['Naoki Urasawa'],dataset/Graphic-Novels-Anime-Manga/0000759.jpg,,,"['Graphic Novels', 'Anime', 'Manga']",,,,,,,,9781421599618,4.5
21 Indispensable Qualities of a Leader,['John C. Maxwell'],dataset/Business-Finance-Law/0000683.jpg,,,"['Business', 'Finance', 'Law']",,,,,,,,9780785267966,4.0
21 Irrefutable Laws of Leadership,['John C. Maxwell'],dataset/Business-Finance-Law/0000135.jpg,,,"['Business', 'Finance', 'Law']",,,,,,,,9780785289357,4.0
21 Lessons for the 21st Century,['Yuval Noah Harari'],dataset/History-Archaeology/0000007.jpg,,,"['History', 'Archaeology']",,,,,,,,9781787330870,4.0
23 Things They Dont Tell You About Capitalism,['Ha-Joon Chang'],dataset/Business-Finance-Law/0000243.jpg,,,"['Business', 'Finance', 'Law']",,,,,,,,9780141047973,4.0
25 Read & Write Mini-Books,['Nancy Sanders'],dataset/Teaching-Resources-Education/0000615.jpg,,,"['Teaching Resources', 'Education']",,,,,,,,9780439155878,4.0
25 Super Cool Math Board Games,['Lorraine Hopping Egan'],dataset/Teaching-Resources-Education/0000669.jpg,,,"['Teaching Resources', 'Education']",,,,,,,,9780590378727,4.5
250 Japanese Knitting Stitches,['Hitomi Shida'],dataset/Crafts-Hobbies/0000650.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9784805314838,4.5
2666,['Roberto Bolano'],dataset/Crime-Thriller/0000367.jpg,,,"['Crime', 'Thriller']",,,,,,,,9780330447430,4.0
2nd Chance,['James Patterson'],dataset/Crime-Thriller/0000513.jpg,,,"['Crime', 'Thriller']",,,,,,,,9780446612791,4.0
2nd Revised edition of \Technical Analysis of the Financial Markets: A Comprehensive Guide to Trading Methods and Applications\,['John J. Murphy'],dataset/Business-Finance-Law/0000560.jpg,,,"['Business', 'Finance', 'Law']",,,,,,,,9780735200661,4.0
"3,096 Days",['Natascha Kampusch'],dataset/Biography/0000262.jpg,,,['Biography'],,,,,,,,9780670919994,4.0
30 Days to a More Powerful Vocabulary,['Norman Lewis'],dataset/Dictionaries-Languages/0000632.jpg,,,"['Dictionaries', 'Languages']",,,,,,,,9780671743499,4.0
300,['Frank Miller'],dataset/Graphic-Novels-Anime-Manga/0000779.jpg,,,"['Graphic Novels', 'Anime', 'Manga']",,,,,,,,9781569714027,4.0
33 Days to Morning Glory,['Michael E. Gaitley'],dataset/Religion/0000367.jpg,,,['Religion'],,,,,,,,9781596142442,4.5
344 Questions,['Stefan G. Bucher'],dataset/Computing/0000405.jpg,,,['Computing'],,,,,,,,9780321733009,3.5
35 Reading Passages for Comprehension: Inferences & Drawing Conclusions,['Linda Ward Beech'],dataset/Teaching-Resources-Education/0000897.jpg,,,"['Teaching Resources', 'Education']",,,,,,,,9780439554114,4.0
365 Best Inspirational Quotes,['K Kruse'],dataset/Reference/0000864.jpg,,,['Reference'],,,,,,,,9781502941008,3.5
365 Days of Art,['Lorna Scobie'],dataset/Art-Photography/0000315.jpg,,,"['Art', 'Photography']",,,,,,,,9781784881115,4.0
365 Days of Drawing,['Lorna Scobie'],dataset/Crafts-Hobbies/0000921.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9781784881955,4.5
365 Days of Wonder,['R. J. Palacio'],dataset/Teen-Young-Adult/0000377.jpg,,,"['Teen', 'Young Adult']",,,,,,,,9780552572712,4.5
365 Nature,['Anna Carlile'],dataset/Natural-History/0000875.jpg,,,['Natural History'],,,,,,,,9781741174649,3.0
365 Sex Positions,['Lisa Sweet'],dataset/Health/0000258.jpg,,,['Health'],,,,,,,,9781569757192,4.0
365 Things to do with Paper and Cardboard,['Fiona Watt'],dataset/Crafts-Hobbies/0000231.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9781409524601,4.0
3rd Degree,['James Patterson'],dataset/Crime-Thriller/0000565.jpg,,,"['Crime', 'Thriller']",,,,,,,,9780446614832,4.0
4 Disciplines of Execution,['Sean Covey'],dataset/Business-Finance-Law/0000370.jpg,,,"['Business', 'Finance', 'Law']",,,,,,,,9780857205834,4.0
4 Ingredients Keto,['Kim McCosker'],dataset/Food-Drink/0000788.jpg,,,"['Food', 'Drink']",,,,,,,,9780648485117,4.5
4 Months to a 4 Hour Marathon,['Dave Kuehls'],dataset/Sport/0000903.jpg,,,['Sport'],,,,,,,,9780399532597,3.5
400 Knitting Stitches,['Potter Craft'],dataset/Crafts-Hobbies/0000058.jpg,,,"['Crafts', 'Hobbies']",,,,,,,,9780307462732,4.5
40ish Weeks,['Kate Pocrass'],dataset/Stationery/0000844.jpg,,,['Stationery'],,,,,,,,9781452139159,4.0
4WD Treks of the High Country,['Cathy  Craig and Savage Lewis'],dataset/Transport/0000819.jpg,,,['Transport'],,,,,,,,9781925403527,0.0
